Attributes,Symbols,2022-04-06,2022-04-07,2022-04-08,2022-04-11,2022-04-12
High,HRB,26.479999542236328,26.65999984741211,26.889999389648438,27.290000915527344,
High,HAL,38.45000076293945,38.0099983215332,40.0,39.599998474121094,
High,HBI,14.260000228881836,14.300000190734863,14.479999542236328,14.649999618530273,
High,HIG,72.81999969482422,72.66000366210938,74.4800033569336,75.30000305175781,
High,HAS,85.98999786376953,85.56999969482422,85.4000015258789,85.51000213623047,
High,HCA,250.7100067138672,256.6199951171875,260.1700134277344,261.0,
High,PEAK,35.380001068115234,35.189998626708984,35.380001068115234,35.470001220703125,
High,HSIC,89.95999908447266,89.69999694824219,90.47000122070312,91.33999633789062,
High,HES,110.41000366210938,109.75,113.77999877929688,112.47000122070312,
High,HPE,15.744999885559082,16.09000015258789,16.295000076293945,16.219999313354492,
High,HLT,150.00999450683594,146.44000244140625,147.0500030517578,147.19000244140625,
High,HFC,39.189998626708984,39.47999954223633,39.310001373291016,38.720001220703125,
High,HOLX,78.51000213623047,79.98999786376953,80.48999786376953,79.91000366210938,
High,HD,300.6600036621094,304.5899963378906,312.2900085449219,314.1700134277344,
High,HON,195.07000732421875,193.60000610351562,193.38999938964844,191.25,
High,HRL,52.81999969482422,53.11000061035156,53.04999923706055,53.34000015258789,
High,HST,18.90999984741211,18.31999969482422,18.219999313354492,18.06999969482422,
High,HWM,34.56999969482422,34.5099983215332,35.060001373291016,35.029998779296875,
High,HPQ,35.7400016784668,41.470001220703125,40.16999816894531,39.220001220703125,
High,HUM,449.94000244140625,458.989990234375,461.2200012207031,460.79998779296875,
High,HBAN,14.34000015258789,14.199999809265137,13.989999771118164,14.15999984741211,
High,HII,204.92999267578125,208.74000549316406,211.0,211.16000366210938,
High,IEX,194.77999877929688,199.66000366210938,201.1199951171875,197.89999389648438,
High,IDXX,538.4500122070312,554.969970703125,553.3300170898438,543.8099975585938,
High,INFO,,,,,
High,ITW,206.41000366210938,205.86000061035156,205.7899932861328,204.61000061035156,
High,ILMN,363.0,370.5400085449219,369.3399963378906,360.1600036621094,
High,INCY,82.08999633789062,83.51000213623047,84.86000061035156,82.98999786376953,
High,IR,47.93000030517578,47.97999954223633,47.93000030517578,47.025001525878906,
High,INTC,48.16999816894531,47.90999984741211,47.58000183105469,47.29999923706055,
High,ICE,130.4199981689453,130.3800048828125,132.3000030517578,129.7899932861328,
High,IBM,129.50999450683594,129.25,128.77999877929688,128.17999267578125,
High,IFF,128.80999755859375,126.98999786376953,126.9000015258789,127.38999938964844,
High,IP,45.83000183105469,45.68000030517578,46.7599983215332,48.099998474121094,
High,IPG,35.209999084472656,34.38999938964844,34.84000015258789,34.540000915527344,
High,INTU,493.5899963378906,498.45001220703125,493.32000732421875,478.6300048828125,
High,ISRG,291.7699890136719,293.55999755859375,293.0,286.67999267578125,
High,IVZ,22.360000610351562,21.56999969482422,21.850000381469727,21.8700008392334,
High,IPGP,104.25,103.05000305175781,103.33999633789062,104.13999938964844,
High,IQV,241.39999389648438,251.60000610351562,254.94000244140625,251.7899932861328,
High,IRM,56.20000076293945,56.43000030517578,56.279998779296875,56.150001525878906,
High,JBHT,172.1300048828125,173.27999877929688,174.72999572753906,174.47999572753906,
High,JKHY,205.3699951171875,204.63999938964844,203.8800048828125,201.2899932861328,
High,J,141.9600067138672,144.77000427246094,145.22999572753906,144.75,
High,SJM,139.6300048828125,137.97000122070312,139.41000366210938,140.55999755859375,
High,JNJ,182.60000610351562,182.9499969482422,183.19000244140625,184.1999969482422,
High,JCI,65.97000122070312,65.83999633789062,65.66000366210938,64.56999969482422,
High,JPM,132.55999755859375,131.9199981689453,133.89999389648438,134.89999389648438,
High,JNPR,36.11000061035156,35.93000030517578,35.7400016784668,35.36000061035156,
High,K,66.83999633789062,67.18000030517578,67.83999633789062,68.2699966430664,
High,KEY,21.309999465942383,21.059999465942383,21.020000457763672,21.360000610351562,
High,KEYS,153.02999877929688,153.16000366210938,151.58999633789062,149.58999633789062,
High,KMB,126.0,127.30000305175781,127.69000244140625,127.19000244140625,
High,KIM,24.280000686645508,24.209999084472656,24.399999618530273,24.579999923706055,
High,KMI,19.1299991607666,19.309999465942383,19.59000015258789,19.440000534057617,
High,KLAC,349.45001220703125,356.3900146484375,350.17999267578125,339.1700134277344,
High,KSS,59.119998931884766,58.2599983215332,58.779998779296875,58.68000030517578,
High,KHC,40.32500076293945,41.9900016784668,41.119998931884766,41.65999984741211,
High,KR,59.150001525878906,60.290000915527344,62.779998779296875,62.349998474121094,
High,LHX,261.0799865722656,261.1000061035156,264.04998779296875,262.42999267578125,
High,LH,265.4200134277344,272.0899963378906,278.1400146484375,278.79998779296875,
High,LRCX,505.70001220703125,508.7699890136719,500.8800048828125,488.0299987792969,
High,LW,60.93000030517578,66.197998046875,67.28500366210938,67.48999786376953,
High,LVS,37.380001068115234,36.900001525878906,36.33000183105469,36.38999938964844,
High,LEG,35.83000183105469,35.4900016784668,36.220001220703125,36.349998474121094,
High,LDOS,108.6500015258789,108.4000015258789,109.87999725341797,109.45999908447266,
High,LEN,77.87999725341797,76.06999969482422,77.08000183105469,77.41000366210938,
High,LLY,306.55999755859375,314.0,312.3800048828125,313.760009765625,
High,LNC,65.7699966430664,65.05000305175781,64.54000091552734,66.02999877929688,
High,LIN,316.9200134277344,319.5,321.4599914550781,319.4200134277344,
High,LYV,112.1500015258789,110.47000122070312,110.0199966430664,109.93000030517578,
High,LKQ,44.75,45.15999984741211,46.2599983215332,46.380001068115234,
High,LMT,457.55999755859375,467.3999938964844,471.5899963378906,474.45001220703125,
High,L,63.939998626708984,64.11000061035156,64.62999725341797,65.1500015258789,
High,LOW,202.85000610351562,204.1999969482422,207.72000122070312,208.4499969482422,
High,LYB,102.19999694824219,100.66000366210938,102.72000122070312,103.27999877929688,
High,MTB,164.47000122070312,163.5,164.5399932861328,167.49000549316406,
High,MRO,25.40999984741211,25.110000610351562,26.030000686645508,25.540000915527344,
High,MPC,85.94000244140625,86.37000274658203,87.66999816894531,86.33999633789062,
High,MKTX,307.0899963378906,294.69000244140625,290.8399963378906,285.6199951171875,
High,MAR,171.75999450683594,166.6199951171875,165.30999755859375,165.55999755859375,
High,MMC,172.02999877929688,174.05999755859375,174.3300018310547,172.8699951171875,
High,MLM,379.1000061035156,374.0799865722656,377.3500061035156,375.94000244140625,
High,MAS,50.93000030517578,50.959999084472656,51.560001373291016,50.900001525878906,
High,MA,357.0899963378906,352.8999938964844,355.8900146484375,351.5,
High,MKC,103.9000015258789,103.5999984741211,103.33000183105469,103.0,
High,MCD,252.3800048828125,255.47999572753906,255.07000732421875,252.94000244140625,
High,MCK,313.239990234375,321.6600036621094,327.82000732421875,329.3599853515625,
High,MDT,112.02999877929688,113.12000274658203,113.11000061035156,112.73999786376953,
High,MRK,85.55999755859375,87.11000061035156,87.83999633789062,89.4800033569336,
High,MET,70.7699966430664,70.08000183105469,71.1500015258789,71.79000091552734,
High,MTD,1340.260009765625,1375.2099609375,1401.949951171875,1373.6500244140625,
High,MGM,41.04999923706055,39.83000183105469,39.70000076293945,40.18000030517578,
High,MCHP,70.1500015258789,69.20999908447266,67.87000274658203,66.66999816894531,
High,MU,74.88999938964844,74.68000030517578,72.8499984741211,72.91000366210938,
High,MSFT,307.0,303.6499938964844,301.1199951171875,292.6099853515625,
High,MAA,217.63999938964844,217.22999572753906,215.5,215.41000366210938,
High,MHK,123.33000183105469,122.93000030517578,126.16999816894531,127.45999908447266,
High,TAP,51.65999984741211,50.880001068115234,51.7400016784668,53.63999938964844,
High,MDLZ,63.59000015258789,63.18000030517578,63.59000015258789,64.1500015258789,
High,MNST,81.81999969482422,82.31999969482422,83.12000274658203,83.08000183105469,
High,MCO,343.75,344.94000244140625,346.2200012207031,340.30999755859375,
High,MS,84.80999755859375,83.61000061035156,84.7699966430664,85.81999969482422,
High,MSI,240.3300018310547,242.77999877929688,241.91000366210938,237.92999267578125,
High,MSCI,509.69000244140625,512.9099731445312,511.8599853515625,502.0,
High,NDAQ,184.1699981689453,183.86000061035156,184.47000122070312,183.22999572753906,
High,NOV,19.700000762939453,19.6200008392334,20.479999542236328,20.290000915527344,
High,NTAP,81.0,80.79000091552734,79.25,77.87999725341797,
High,NFLX,376.4700012207031,368.5400085449219,362.5,354.7799987792969,
High,NWL,21.989999771118164,21.979999542236328,22.280000686645508,22.6299991607666,
High,NEM,81.37999725341797,81.61000061035156,82.63999938964844,83.91000366210938,
High,NWSA,21.8799991607666,21.670000076293945,21.520000457763672,21.489999771118164,
High,NWS,22.280000686645508,22.0,21.8700008392334,21.889999389648438,
High,NEE,86.5199966430664,87.29000091552734,87.5199966430664,86.22000122070312,
High,NLSN,27.549999237060547,27.790000915527344,27.75,27.420000076293945,
High,NKE,130.3000030517578,129.97999572753906,129.92999267578125,126.87000274658203,
High,NI,32.59000015258789,32.43000030517578,32.34000015258789,32.2599983215332,
High,NSC,261.6099853515625,260.260009765625,260.8399963378906,259.8699951171875,
High,NTRS,114.88999938964844,114.7699966430664,115.69000244140625,116.5,
High,NOC,466.4200134277344,472.6400146484375,477.260009765625,470.95001220703125,
High,NLOK,27.1299991607666,27.25,27.280000686645508,26.8700008392334,
High,NCLH,21.68000030517578,20.68000030517578,20.420000076293945,20.59000015258789,
High,NRG,39.349998474121094,39.349998474121094,39.68000030517578,39.77000045776367,
High,NUE,150.6199951171875,151.86000061035156,153.74000549316406,156.1999969482422,
High,NVDA,253.0,247.22000122070312,239.22999572753906,223.1999969482422,
High,NVR,4401.8701171875,4361.14013671875,4426.8701171875,4375.0,
High,ORLY,702.5900268554688,728.4500122070312,747.0,739.3499755859375,
High,OXY,58.52000045776367,57.88999938964844,62.09000015258789,60.599998474121094,
High,ODFL,268.9800109863281,265.6700134277344,262.6300048828125,262.70001220703125,
High,OMC,81.05000305175781,79.94000244140625,80.56999969482422,79.5,
High,OKE,71.44000244140625,71.4000015258789,71.7699966430664,71.31999969482422,
High,ORCL,82.47000122070312,82.01000213623047,81.83000183105469,81.12999725341797,
High,OTIS,76.3499984741211,77.98999786376953,78.19999694824219,77.26000213623047,
High,PCAR,83.70999908447266,83.86000061035156,83.77999877929688,85.0199966430664,
High,PKG,153.60000610351562,152.75,153.91000366210938,156.9199981689453,
High,PH,274.0400085449219,278.2699890136719,279.1000061035156,277.94000244140625,
High,PAYX,141.9199981689453,141.58999633789062,140.89999389648438,139.8699951171875,
High,PAYC,348.1600036621094,341.864990234375,328.3800048828125,323.19000244140625,
High,PYPL,115.5199966430664,114.33999633789062,113.23999786376953,111.3949966430664,
High,PNR,53.2400016784668,53.45000076293945,53.900001525878906,54.41999816894531,
High,PBCT,,,,,
High,PEP,172.6999969482422,173.27999877929688,173.69000244140625,174.97000122070312,
High,PKI,166.82000732421875,173.64999389648438,174.10000610351562,171.6199951171875,
High,PRGO,36.900001525878906,37.41999816894531,37.310001373291016,37.0099983215332,
High,PFE,53.09000015258789,55.40999984741211,55.58000183105469,56.31999969482422,
High,PM,99.11000061035156,100.12999725341797,100.94999694824219,101.66000366210938,
High,PSX,86.98999786376953,86.6500015258789,84.93000030517578,84.19999694824219,
High,PNW,80.51000213623047,80.33000183105469,79.81999969482422,79.41999816894531,
High,PXD,249.5,244.8300018310547,254.9600067138672,252.66000366210938,
High,PNC,182.47000122070312,182.5500030517578,185.16000366210938,188.58999633789062,
High,PPG,134.41000366210938,134.8800048828125,135.3800048828125,134.77999877929688,
High,PPL,29.399999618530273,29.3799991607666,29.299999237060547,29.290000915527344,
High,PFG,74.58000183105469,73.73999786376953,74.16000366210938,74.52999877929688,
High,PG,157.2899932861328,159.38999938964844,160.52999877929688,161.2100067138672,
High,PGR,116.94999694824219,120.08999633789062,120.16999816894531,119.08999633789062,
High,PLD,170.66000366210938,169.88999938964844,169.38999938964844,169.33999633789062,
High,PRU,117.79000091552734,116.45999908447266,117.44000244140625,118.45999908447266,
High,PEG,72.2300033569336,72.19000244140625,72.30000305175781,72.63999938964844,
High,PSA,409.44000244140625,410.6400146484375,411.8900146484375,411.6700134277344,
High,PHM,41.45000076293945,41.38999938964844,41.90999984741211,42.040000915527344,
High,PVH,72.70999908447266,72.29000091552734,73.69000244140625,76.26000213623047,
High,QRVO,117.05500030517578,116.9000015258789,116.08000183105469,118.63999938964844,
High,QCOM,143.0,141.49000549316406,139.9600067138672,137.61000061035156,
High,PWR,130.61000061035156,133.72999572753906,135.1300048828125,135.1300048828125,
High,DGX,134.72000122070312,138.11000061035156,140.77000427246094,140.32000732421875,
High,RL,109.52999877929688,106.31999969482422,107.31999969482422,109.98999786376953,
High,RJF,108.72000122070312,107.30000305175781,109.56999969482422,110.2699966430664,
High,RTX,99.27999877929688,101.2699966430664,102.73999786376953,102.94999694824219,
High,O,71.80000305175781,71.97000122070312,72.52999877929688,72.30000305175781,
High,REG,71.12999725341797,70.62999725341797,70.62999725341797,70.94999694824219,
High,REGN,710.2999877929688,725.969970703125,747.4199829101562,741.8499755859375,
High,RF,21.290000915527344,20.850000381469727,20.90999984741211,21.610000610351562,
High,RSG,134.2899932861328,135.8800048828125,136.55999755859375,136.72000122070312,
High,RMD,247.8800048828125,253.6699981689453,252.30999755859375,247.99000549316406,
High,RHI,112.6500015258789,111.6500015258789,111.72000122070312,112.31999969482422,
High,ROK,275.1099853515625,272.54998779296875,275.010009765625,270.92999267578125,
High,ROL,35.11000061035156,35.66999816894531,35.75,35.90999984741211,
High,ROP,482.1400146484375,488.2300109863281,486.7200012207031,483.8800048828125,
High,ROST,95.11000061035156,95.81999969482422,98.30999755859375,102.5,
High,RCL,82.04000091552734,80.30000305175781,79.16000366210938,79.9800033569336,
High,SPGI,413.0,416.3599853515625,415.82000732421875,412.42999267578125,
High,CRM,205.47000122070312,202.72000122070312,200.13999938964844,197.10000610351562,
High,SBAC,373.4700012207031,371.9700012207031,375.95001220703125,374.0,
High,SLB,41.34000015258789,41.459999084472656,42.720001220703125,42.63999938964844,
High,STX,87.5,87.05000305175781,86.36000061035156,85.26000213623047,
High,SEE,67.19000244140625,67.2300033569336,69.05999755859375,69.97000122070312,
High,SRE,168.57000732421875,168.47000122070312,170.77000427246094,170.5399932861328,
High,NOW,542.8200073242188,541.9000244140625,529.3800048828125,519.77001953125,
High,SHW,263.6499938964844,264.2099914550781,266.7699890136719,264.4599914550781,
High,SPG,130.17999267578125,127.5199966430664,128.52000427246094,129.10000610351562,
High,SWKS,127.69000244140625,124.83000183105469,124.13999938964844,124.3499984741211,
High,SLG,77.18000030517578,76.25,75.77999877929688,76.04000091552734,
High,SNA,208.5,207.8699951171875,211.49000549316406,212.8300018310547,
High,SO,76.52999877929688,76.26000213623047,76.69000244140625,76.87000274658203,
High,LUV,44.400001525878906,43.45000076293945,42.43000030517578,42.959999084472656,
High,SWK,140.35000610351562,140.1699981689453,142.85000610351562,144.60000610351562,
High,SBUX,83.88999938964844,83.5,83.19000244140625,81.73999786376953,
High,STT,84.69000244140625,84.5999984741211,85.0199966430664,84.2300033569336,
High,STE,249.63999938964844,250.33999633789062,250.88999938964844,249.08999633789062,
High,SYK,268.7300109863281,271.4700012207031,271.4100036621094,268.42999267578125,
High,SIVB,525.2000122070312,515.8599853515625,511.8999938964844,518.6799926757812,
High,SYF,36.5099983215332,35.93000030517578,36.9900016784668,37.42499923706055,
High,SNPS,329.6099853515625,329.92999267578125,325.3500061035156,317.3800048828125,
High,SYY,83.22000122070312,83.7300033569336,86.56999969482422,86.11000061035156,
High,TMUS,134.85000610351562,134.85000610351562,134.3300018310547,134.08999633789062,
High,TROW,153.00999450683594,148.27000427246094,148.17999267578125,145.94000244140625,
High,TTWO,152.0,147.89999389648438,144.10000610351562,143.69000244140625,
High,TPR,34.2400016784668,33.790000915527344,34.16999816894531,34.77000045776367,
High,TGT,217.08999633789062,229.80999755859375,236.07000732421875,235.9600067138672,
High,TEL,126.3499984741211,126.25,126.44000244140625,124.9800033569336,
High,FTI,7.659999847412109,7.610000133514404,7.869999885559082,7.869999885559082,
High,TDY,481.32000732421875,481.239990234375,482.82000732421875,488.0799865722656,
High,TFX,342.3399963378906,346.3599853515625,348.2799987792969,346.6400146484375,
High,TXN,179.61000061035156,178.92999267578125,177.3000030517578,174.44000244140625,
High,TXT,70.91000366210938,70.41999816894531,70.37999725341797,69.2300033569336,
High,BK,48.72999954223633,48.40999984741211,48.619998931884766,48.91999816894531,
High,CLX,144.1699981689453,146.63999938964844,147.91000366210938,149.38999938964844,
High,COO,421.75,424.3599853515625,416.989990234375,413.05999755859375,
High,HSY,221.80999755859375,223.4499969482422,224.75,226.4499969482422,
High,MOS,72.2300033569336,72.16999816894531,74.75,74.31999969482422,
High,TRV,183.9600067138672,182.8000030517578,185.22000122070312,187.58999633789062,
High,DIS,133.92999267578125,133.2100067138672,133.1199951171875,132.42999267578125,
High,TMO,590.1099853515625,617.1400146484375,618.3599853515625,603.6799926757812,
High,TJX,61.09000015258789,61.7400016784668,62.310001373291016,63.36000061035156,
High,TSCO,225.75999450683594,233.35000610351562,238.27000427246094,237.66000366210938,
High,TT,154.7100067138672,153.75,152.47999572753906,149.8800048828125,
High,TDG,651.2899780273438,654.9400024414062,655.6900024414062,647.3200073242188,
High,TFC,55.279998779296875,55.06999969482422,54.5,54.689998626708984,
High,TWTR,52.869998931884766,51.63999938964844,48.439998626708984,47.97999954223633,
High,TYL,433.94000244140625,440.07000732421875,437.3599853515625,424.8800048828125,
High,TSN,91.54000091552734,91.8499984741211,92.9000015258789,94.37000274658203,
High,USB,53.27000045776367,53.31999969482422,52.599998474121094,52.88999938964844,
High,UDR,59.66999816894531,59.5,59.13999938964844,59.0,
High,ULTA,394.44000244140625,400.0,406.0,411.1499938964844,
High,UAA,16.270000457763672,16.219999313354492,16.309999465942383,16.309999465942383,
High,UA,15.055000305175781,14.9399995803833,15.069999694824219,15.015000343322754,
High,UNP,250.49000549316406,245.99000549316406,245.36000061035156,244.2899932861328,
High,UAL,43.70000076293945,42.86000061035156,42.77000045776367,43.459999084472656,
High,UNH,533.52001953125,538.280029296875,548.969970703125,547.6099853515625,
High,UPS,196.9199981689453,194.44000244140625,191.85000610351562,194.1999969482422,
High,URI,337.0,326.6000061035156,324.6600036621094,324.0299987792969,
High,UHS,141.0,144.8800048828125,147.0,149.0800018310547,
High,UNM,32.2599983215332,31.729999542236328,32.33000183105469,32.84000015258789,
High,VLO,104.76000213623047,104.41999816894531,104.72000122070312,103.1500015258789,
High,VTR,62.33000183105469,61.9900016784668,61.9900016784668,61.619998931884766,
High,VRSN,222.64999389648438,222.22999572753906,221.8000030517578,218.07000732421875,
High,VRSK,222.11000061035156,221.8000030517578,221.82000732421875,220.25999450683594,
High,VZ,53.43000030517578,52.97999954223633,53.68000030517578,54.70000076293945,
High,VRTX,273.0400085449219,277.6600036621094,281.5,282.7300109863281,
High,VFC,56.11000061035156,56.34000015258789,57.150001525878906,56.849998474121094,
High,VIAC,36.66999816894531,35.86000061035156,36.04999923706055,37.0,
High,V,222.8699951171875,218.67999267578125,219.41000366210938,217.3000030517578,
High,VNO,43.41999816894531,42.84000015258789,42.15999984741211,41.95000076293945,
High,VMC,181.1300048828125,179.72999572753906,179.5800018310547,179.7100067138672,
High,WRB,67.31999969482422,67.52999877929688,68.16000366210938,68.47000122070312,
High,WAB,91.11000061035156,91.0999984741211,90.75,91.11000061035156,
High,WBA,44.7599983215332,45.209999084472656,45.79999923706055,46.27000045776367,
High,WMT,155.4199981689453,157.5399932861328,158.41000366210938,158.24000549316406,
High,WM,162.1699981689453,164.50999450683594,165.7899932861328,165.85000610351562,
High,WAT,304.3399963378906,315.489990234375,317.04998779296875,310.0,
High,WEC,104.45999908447266,104.38999938964844,105.16999816894531,105.43000030517578,
High,WFC,48.08000183105469,48.29999923706055,48.88999938964844,50.189998626708984,
High,WELL,97.29000091552734,97.05000305175781,97.12000274658203,97.6500015258789,
High,WST,410.8399963378906,424.0,420.69000244140625,411.9200134277344,
High,WDC,48.06999969482422,48.04999923706055,48.150001525878906,48.29999923706055,
High,WU,19.09000015258789,19.020000457763672,19.020000457763672,19.139999389648438,
High,WRK,46.81999969482422,46.59000015258789,47.470001220703125,48.54999923706055,
High,WY,37.88999938964844,38.040000915527344,38.849998474121094,39.5,
High,WHR,171.47000122070312,169.5500030517578,173.6300048828125,179.57000732421875,
High,WMB,33.56999969482422,33.7400016784668,34.52000045776367,34.689998626708984,
High,WYNN,77.7699966430664,76.13999938964844,74.25,73.76000213623047,
High,XEL,75.16000366210938,75.0,75.41000366210938,75.5199966430664,
High,XRX,19.1299991607666,19.520000457763672,19.59000015258789,19.81999969482422,
High,XLNX,,,,,
High,XYL,86.72000122070312,87.22000122070312,88.79000091552734,86.94000244140625,
High,YUM,119.37000274658203,120.83999633789062,120.6500015258789,120.4800033569336,
High,ZBRA,425.1300048828125,427.0199890136719,419.1400146484375,413.70001220703125,
High,ZBH,128.58999633789062,129.92999267578125,130.66000366210938,130.02000427246094,
High,ZION,64.4000015258789,63.95000076293945,64.33000183105469,65.62999725341797,
High,ZTS,192.3300018310547,199.33999633789062,201.32000732421875,199.8800048828125,
High,BKIA.MC,,,,,
High,DAI.DE,,,,,
High,AKERBP.OL,,,,,
High,SSO.OL,,,,,
High,SCH.OL,,,,,
High,RDSA.AS,,,,,
High,LHN.SW,,,,,
High,GVC.L,,,,,
High,LSE.L,,,,,
High,MRW.L,,,,,
High,RB.L,,,,,
High,RDSA.L,,,,,
High,RSA.L,,,,,
High,SLA.L,,,,,
High,ATD-B.TO,,,,,
High,BPY-UN.TO,,,,,
High,IPL.TO,,,,,
High,ALXN,,,,,
High,COG,,,,,
High,CTL,,,,,
High,CXO,,,,,
High,ETFC,,,,,
High,FLIR,,,,,
High,KSU,,,,,
High,LB,,,,,
High,MXIM,,,,,
High,MYL,,,,,
High,NBL,,,,,
High,TIF,,,,,
High,VAR,,,,,
High,WLTW,,,,,
Low,VNG.BK,,7.199999809265137,7.25,7.199999809265137,7.099999904632568
Low,TTA.BK,,8.649999618530273,8.75,8.75,8.600000381469727
Low,PSL.BK,,15.5,15.600000381469727,15.5,15.300000190734863
Low,SCC.BK,,371.0,368.0,363.0,363.0
Low,BBL.BK,,136.5,136.0,135.5,135.5
Low,3988.HK,3.119999885559082,3.109999895095825,3.119999885559082,3.119999885559082,3.119999885559082
Low,0939.HK,5.860000133514404,5.849999904632568,5.860000133514404,5.809999942779541,5.820000171661377
Low,2628.HK,12.119999885559082,12.020000457763672,12.039999961853027,11.920000076293945,11.880000114440918
Low,3968.HK,61.599998474121094,60.75,60.54999923706055,58.45000076293945,58.25
Low,0941.HK,54.599998474121094,54.900001525878906,54.95000076293945,54.29999923706055,54.20000076293945
Low,0688.HK,24.100000381469727,25.5,25.600000381469727,25.5,25.299999237060547
Low,0386.HK,4.019999980926514,3.9200000762939453,3.940000057220459,3.930000066757202,3.9100000858306885
Low,0883.HK,11.100000381469727,11.220000267028809,11.319999694824219,11.140000343322754,10.699999809265137
Low,1398.HK,4.789999961853027,4.769999980926514,4.760000228881836,4.71999979019165,4.71999979019165
Low,3690.HK,158.8000030517578,157.60000610351562,152.0,146.0,145.1999969482422
Low,0857.HK,4.0,4.070000171661377,4.050000190734863,4.0,3.9000000953674316
Low,2318.HK,57.75,56.79999923706055,57.29999923706055,55.349998474121094,54.599998474121094
Low,0700.HK,380.0,373.79998779296875,366.0,353.0,358.6000061035156
Low,1810.HK,13.520000457763672,13.420000076293945,12.9399995803833,12.260000228881836,11.979999542236328
Low,D05.SI,35.650001525878906,35.33000183105469,34.29999923706055,33.75,33.2400016784668
Low,O39.SI,12.3100004196167,12.260000228881836,12.180000305175781,12.039999961853027,12.0
Low,Z74.SI,2.630000114440918,2.630000114440918,2.619999885559082,2.619999885559082,2.5999999046325684
Low,U11.SI,31.75,31.56999969482422,31.530000686645508,31.34000015258789,31.100000381469727
Low,1299.HK,82.05000305175781,81.69999694824219,81.8499984741211,81.55000305175781,79.80000305175781
Low,1113.HK,54.349998474121094,54.099998474121094,54.400001525878906,54.150001525878906,53.75
Low,0001.HK,56.70000076293945,55.099998474121094,55.599998474121094,55.849998474121094,56.20000076293945
Low,0002.HK,75.8499984741211,76.05000305175781,76.3499984741211,76.5,76.69999694824219
Low,0027.HK,45.79999923706055,45.79999923706055,45.349998474121094,44.400001525878906,43.54999923706055
Low,0011.HK,149.0,150.1999969482422,149.3000030517578,150.10000610351562,150.0
Low,0003.HK,9.180000305175781,9.210000038146973,9.220000267028809,9.149999618530273,9.09000015258789
Low,0388.HK,357.0,351.3999938964844,350.20001220703125,343.0,338.0
Low,0823.HK,66.75,67.25,67.6500015258789,67.9000015258789,67.19999694824219
Low,1928.HK,18.579999923706055,18.059999465942383,17.559999465942383,17.0,16.959999084472656
Low,0016.HK,93.0,93.4000015258789,93.30000305175781,93.1500015258789,92.9000015258789
Low,068270.KS,168000.0,166000.0,163000.0,159500.0,159000.0
Low,012330.KS,212000.0,212000.0,208000.0,207000.0,205000.0
Low,005380.KS,176500.0,178500.0,175500.0,175500.0,176500.0
Low,105560.KS,58800.0,57800.0,57100.0,58500.0,59500.0
Low,033780.KS,81000.0,81000.0,81300.0,81000.0,81300.0
Low,051910.KS,529000.0,511000.0,513000.0,507000.0,497000.0
Low,035420.KS,329000.0,321000.0,311500.0,308000.0,305000.0
Low,005490.KS,283500.0,280500.0,281000.0,281500.0,282000.0
Low,005930.KS,68500.0,68000.0,67700.0,67400.0,67000.0
Low,005935.KS,62100.0,62000.0,61600.0,61700.0,60500.0
Low,055550.KS,39900.0,40000.0,40000.0,40250.0,40850.0
Low,000660.KS,113000.0,110500.0,110500.0,110500.0,110500.0
Low,2882.TW,64.5,64.5,64.5,64.0999984741211,64.30000305175781
Low,2412.TW,126.0,126.5,126.5,128.0,128.0
Low,2891.TW,29.700000762939453,30.0,30.100000381469727,30.299999237060547,30.350000381469727
Low,1326.TW,78.69999694824219,78.69999694824219,78.80000305175781,78.5,78.30000305175781
Low,1301.TW,105.5,106.0,105.5,105.0,104.5
Low,2317.TW,104.0,103.0,102.5,101.5,101.5
Low,3008.TW,1775.0,1685.0,1645.0,1595.0,1605.0
Low,2454.TW,855.0,850.0,834.0,832.0,830.0
Low,1303.TW,92.0,92.5999984741211,92.5999984741211,91.9000015258789,90.5
Low,2330.TW,575.0,566.0,566.0,558.0,552.0
Low,ACKB.VI,163.1999969482422,163.1999969482422,164.60000610351562,166.0,
Low,AED.BR,114.0,115.5,115.19999694824219,116.4000015258789,115.0999984741211
Low,AGS.VI,46.150001525878906,46.150001525878906,46.150001525878906,46.150001525878906,
Low,ABI.BR,54.310001373291016,53.09000015258789,53.599998474121094,53.130001068115234,52.709999084472656
Low,APAM.VI,40.119998931884766,35.83000183105469,35.83000183105469,36.16999816894531,
Low,ARGX.VI,294.8999938964844,294.8999938964844,304.3999938964844,304.3999938964844,
Low,BAR.BR,19.3799991607666,19.3700008392334,19.639999389648438,19.579999923706055,19.6299991607666
Low,COFB.VI,130.60000610351562,130.60000610351562,132.3000030517578,132.3000030517578,
Low,COLR.VI,38.75,39.45000076293945,40.22999954223633,40.22999954223633,
Low,GLPG.VI,60.41999816894531,60.41999816894531,60.41999816894531,61.84000015258789,62.18000030517578
Low,GBLB.VI,94.9000015258789,94.9000015258789,94.9000015258789,94.9000015258789,
Low,INGA.VI,9.630999565124512,9.343999862670898,9.383000373840332,9.454999923706055,
Low,KBC.VI,62.97999954223633,61.900001525878906,61.900001525878906,61.900001525878906,
Low,PROX.VI,16.674999237060547,16.674999237060547,16.674999237060547,17.184999465942383,17.225000381469727
Low,SOF.VI,327.6000061035156,325.3999938964844,326.0,318.3999938964844,320.6000061035156
Low,SOLB.VI,85.69999694824219,85.69999694824219,85.69999694824219,86.5199966430664,
